Date,Temp
Jun-2001,27.75333333333333
Jul-2001,27.83
Aug-2001,28.126666666666665
Sep-2001,27.996666666666666
Oct-2001,27.88
Nov-2001,27.929999999999996
Dec-2001,27.953333333333333
Jan-2002,27.99666666666667
Feb-2002,28.186666666666667
Mar-2002,28.103333333333335
Apr-2002,27.953333333333333
May-2002,27.843333333333334
Jun-2002,27.91
Jul-2002,27.956666666666667
Aug-2002,28.003333333333334
Sep-2002,28.016666666666666
Oct-2002,27.866666666666664
Nov-2002,27.75
Dec-2002,27.823333333333334
Jan-2003,27.986666666666668
Feb-2003,28.02333333333333
Mar-2003,28.040000000000003
Apr-2003,27.843333333333334
May-2003,27.736666666666665
Jun-2003,27.83
Jul-2003,27.903333333333332
Aug-2003,27.99666666666667
Sep-2003,28.003333333333334
